V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
4184.927430675611,4159.1919033525755,4392.629509141054,4436.524413714419,4448.042713638652,4515.8018208677795,4265.183400386582,4040.618669021245,4273.217159597378,4335.887067706255,4223.889903023656,4119.667882561396,4263.3435169610275,3695.688412225142
4027.047103967154,4117.45300003602,4200.439365305453,4614.333830132496,3934.277093268217,4184.099103529165,3798.247615025532,4483.609319146324,4067.816579698242,4011.450281314855,4154.920372110461,4131.412753206586,4307.50069797405,3756.163197788131
3852.0286733860194,4058.579321371292,4269.488929920681,3865.0276898291904,4080.3589779607114,4456.208498440667,4379.588659085766,4171.932545017118,4159.560244863683,4374.281947335718,4199.712026017051,4181.423298433451,4256.642303123836,4060.328938226198
4003.2029265515534,3554.6022604525915,3739.827369693116,4177.597540622897,4045.5193896692977,4104.948586614422,4317.994407855366,4038.486573712065,3977.7995384700394,4032.3175584390337,3878.7762761230297,4333.796022730896,4310.87081552984,4001.3818426103367
4138.840784950107,4172.049271175944,4446.656333605105,4073.1443939162255,4055.3512244107683,4358.7915733006175,4087.2393418391757,4281.862095667663,4439.350638997694,4433.188931478417,4057.017584037264,4229.617359471029,4444.682819984435,4308.599143370386
4098.974001533102,4212.830103510133,4337.466692098528,3850.2759467269166,3931.5424252533658,4080.7287050070677,4316.700167034812,3888.857949815415,4609.001148040987,4080.739946389919,4500.095860450479,4044.5674997001843,4029.640944076133,4015.2176793217322
4136.861079829116,4051.5947051656035,4240.409509966161,4064.6477058735445,4230.467028744172,4151.430262451431,3750.558758413665,4041.961017901868,4485.1311825361145,4270.182368333515,3924.8542432250842,4009.193120986508,4097.928777506476,4415.857198651187
4395.3015653772445,3815.1550387915463,4036.291834049531,4002.46330554781,4206.162607870456,4347.45233890957,3777.2776695431207,4126.035717332431,4176.577068643339,4630.026738690489,4349.346481861839,4285.096026424651,4322.963871256069,4086.112718321674
4115.055554405,3754.4996305203526,3956.649704715443,4183.7004849701825,4069.924070217627,3962.977497245024,4009.820341949171,4078.592948321459,4229.639547426994,4213.852251943205,4235.943279478815,4071.0886871999883,4381.384179242326,4400.935476466499
4014.308926005398,4523.049274073791,4067.567649536978,4355.72428941196,4204.417161118533,4457.101661259114,4316.6497243552985,4152.289528207139,4109.586774334275,4086.785096391417,4516.220620242336,4179.206585410504,4182.997008370787,3808.937586048088
4348.931826812469,3955.2027036171057,4251.056804886503,4059.5623750331174,4312.305179584303,4117.299489787166,4379.5228310534685,4224.437487476855,4098.774879492269,4243.238708441951,4237.729308778831,4259.796357325478,4259.5839375727455,4265.501179431941
4060.6731085227643,3982.691522141614,4604.089059755857,4207.550637719828,4060.43515672984,4492.1649346314325,4191.105207845708,4024.3702297983154,3656.1162929283437,4139.866203562242,4438.771911387907,4143.980104085711,4207.026233167418,3641.3033302234326
3977.341798599764,3645.0439702531803,4056.354772728165,4067.3389183052795,4160.364916665607,4169.203798218682,4393.653272069835,4252.886636194841,3929.4880141297112,4362.739556713016,3901.6582736488335,4174.872701480669,4177.848139963387,4093.870130889066
4382.78156342691,4031.907727059537,4278.763002866905,4452.075587270715,3972.241014952612,3990.3474225609766,4118.719209340808,3984.576604450891,4439.680539513361,4058.914140590564,4143.0871817406805,4295.346686211246,4264.690584609153,4059.3092119477774
4121.836541777957,4272.044187989531,3975.6518402483794,4115.665802274648,4265.950085267746,4160.275791480155,4403.738727086116,4177.595097500962,4014.3824421219397,4202.116898845219,4153.741059239661,4113.639080794405,4508.590506252366,4123.298019226346
3636.741217696019,4043.0557127606376,4440.419230315805,4231.995726005289,4063.094156980424,4480.702515239903,3943.302604888728,4192.61366004463,4022.3333386563654,4177.448429820248,4098.947162039193,4286.09799302181,4253.097570666957,3785.390318019391
4253.454234387654,4103.110942968478,4434.862137724911,3953.308552759684,4187.380390916845,4107.030667041167,4016.4850221655024,4263.744300554426,4312.5744381683435,4131.5041376547115,4018.0217145421843,4174.847077046831,3973.91604981292,3904.1909303341795
4036.75566560637,4538.5417786696,4137.195608768608,4395.320065878239,4413.219693358486,4218.602410695709,4067.999842552031,4347.079034359723,4342.072029529561,4039.2410626456126,3959.436609440144,3997.304745605814,4221.68626832718,3981.4436220283646
4325.779616603575,4199.242333139736,4365.876258356997,4178.93710462874,3805.445003175642,4221.870067448934,4140.371249342742,4074.7576722142126,4225.600148783311,4426.575636426181,4135.125470548947,4142.7974180994615,4311.135107658042,3880.5310647564825
4282.2058111269835,4366.425579367288,4102.882932922583,4401.423065261823,4272.371176031174,3877.00538347063,4459.229592151957,3951.1864101953624,4192.961961368292,3813.7132278433332,3928.1269423937947,4206.923778783868,4585.291815615105,4269.65817470175
4242.578020188673,4037.864223241022,4308.437747176734,4174.029222379753,4087.984623029355,4014.008765036205,4399.134293306795,4184.176861524742,4020.5212804118355,3913.6797593794267,4641.3203652214015,4160.217282539017,4024.3229455898822,4262.888477222457
4168.150050375136,4179.300399313049,4332.632716976438,3987.316159101665,3927.240181326084,4022.7105208042244,4528.567169583851,4116.493107713144,4115.144270971893,4316.901554155029,4039.8306716409656,4270.937475009995,4177.525303262868,4292.935392290442
4099.782292259065,3780.114148570883,4254.558380779098,4309.080270111815,4255.931367397537,4576.623718570007,3770.062015348982,3984.733773486804,4298.019160143713,4206.98635321074,4173.16273870268,4227.037086035869,4533.733625303996,4028.1920040415985
4577.90724942908,4205.890062987632,4218.16229533145,3907.769010831593,4318.504448032757,4299.458035789443,3777.7593880839177,4023.4393363122667,4199.17410256811,4009.58620248145,4525.075292988928,4123.334935133878,4080.2289344212345,4329.27955345114
4155.647118315134,4262.420786687873,4336.633940586105,3815.1119064978784,4000.0770740717135,4293.569108071387,4195.323677008823,3853.839344076917,4365.9126502648305,4414.13173923698,4387.217139193195,4174.693996596375,4217.437839852797,3894.6075420611874
4188.501409062435,4125.12975699713,4238.791120520571,4108.669677218999,4097.234017397211,4171.856936447705,4071.670159221002,4088.1840729894648,3799.4171012534207,4412.925149507779,4114.913169192982,4320.1841275703555,4236.549545024797,4394.564365528477
4100.003353616772,4193.765520412798,4093.965418284252,4122.220620691695,3953.9464680058404,4066.254187731313,4189.924374133736,4130.033654778832,4428.480022564074,4345.866916396796,4141.955353249283,4231.106044646554,4408.665191370041,4102.072262695373
4293.218497802226,3829.572774798457,4486.02435899752,4175.9106914928,4298.8959179212125,4039.3174254346627,4388.481433760152,4100.830324104914,4234.1126976564065,4326.044188314696,4111.402212883658,4093.3914969292377,4217.658413435544,4206.227314202264
4268.304159607445,4254.666948173992,4397.161945833949,4271.5904248583265,4186.271127155112,4229.485026554077,4110.417646739172,4141.948733395389,4340.694598574083,4024.911858580436,4150.837450504178,4272.279296353342,4223.644037688301,4399.8951023810105
4416.903757224657,4252.1441948585625,4203.082174065552,4125.3008042350275,4124.635177216563,4260.980204836073,4208.607585903409,4068.3115614186786,4060.461403535819,4526.228266955747,4269.048060006588,4304.402484427189,4156.0108829959145,3976.8494054056296
4299.08072166619,3918.8546492094674,3866.6131179495856,4564.426377571567,4045.9761337973596,4114.756411769592,4281.858946690354,3961.87744440143,4468.823261563758,4194.796303995541,4182.987747081049,4144.308339781196,3843.403378171255,3586.875930710084
4177.893394708307,4292.917328423012,4392.732657070116,4360.165335174099,4322.511733544103,4188.3859057985765,4504.981236653965,4133.521716220832,3817.79135092123,4029.8829990512495,3947.224380123014,4305.541656006052,4479.877474844979,4206.025097578181
4039.460055946297,4409.494961541183,4016.4155719615837,4121.8377303755105,4274.504608218131,4270.823011843764,4481.772955488772,4363.644582287194,3851.8210194597723,4098.656148494442,4187.4504709605635,4109.651417850614,3869.369624568563,4152.78722795608
4361.731800594504,4046.1628455916584,4035.068044517788,3961.1368620098115,4477.880114307387,4141.90027738823,4006.489970058974,4453.674741846553,4371.516203651411,4478.928219971086,4224.259824424798,4188.476844354118,4052.3432532515517,4392.01545980247
4004.37280917858,3997.5989561662486,3912.9928499843086,4145.7145193011065,3882.329794576212,4057.4671599729318,4472.506312585636,4381.687539029799,4129.664799010797,4138.297216638096,4022.3132378542673,4220.9903209622435,4107.542470579531,3658.2713409541384
4154.250576076863,4121.884969986547,4289.091455741506,4395.569465396548,4225.931785920575,4055.3044754758394,4303.461798926951,4281.0022159192295,4028.610818887708,4024.642480968959,4413.522805957187,4009.298388159619,4711.19368508307,3942.4111023235855
4065.08862416267,4416.264972340775,3801.9461714471145,3760.39643829145,3919.758452350382,4067.897892786722,4634.305068719667,4296.7228291095425,4236.104089653405,4490.973721170178,4108.15208016182,4076.7405913265648,4076.7496530549233,3954.540075317869
4393.619478803354,4143.784392399373,4033.4408123852077,4198.015038561985,4238.963273242804,4460.768610210516,4169.467997247589,4189.946111393228,4153.186736571233,4378.431512432347,4037.9955885777895,4323.029537813847,4580.964375446178,4359.156178547252
4053.2597912897577,4482.0304798238685,4109.334481236555,4030.385470775168,3914.2595032636423,4158.826620144832,4074.64627029431,3929.601267922181,4191.573435368217,3914.6844215815217,4345.493814856288,4232.076183156044,4348.965100249196,4394.036885013928
4453.14709215314,4288.26263593843,4103.700596144789,4637.1015068516235,4230.190549877916,3970.2549720642787,4257.2886058802405,4085.905064817244,4277.545096100325,4208.693273355169,4549.118585289164,4230.258124019755,3909.8459597879482,3917.5024935550327
4099.266212880472,4261.669088204663,4135.339791722454,4175.219701055206,4469.908725831339,4151.242389731735,4174.994150351544,4240.701660811683,3983.214794277157,4277.198625420542,4226.514997692966,4352.744086696599,4331.894755367661,4349.628226981519
3819.88431087628,4092.450932413575,4197.843432386675,3865.0477288969078,4362.965233670303,3951.771420587183,4333.458369845511,4141.758495653736,4225.129047466351,4093.2653277686954,4166.356102625868,4137.329305112711,4317.006905669439,4129.628156773041
4303.565120942582,3861.2122334117157,4084.402221775929,4169.833152549606,4274.261941433057,4081.03827219293,4041.6735867360626,4301.089467503092,4285.929555373914,4403.699969178527,4448.90113813768,4202.7592817284885,4061.5097872475017,4288.715498412858
4162.589949446281,4067.350054468779,4364.4860284834585,4048.9687753103713,4293.384106916308,4053.713533297002,4086.513953650952,4351.812544676157,4367.738828923467,4086.513513284149,4208.329094026461,4274.274777145683,4131.708401204303,4271.055823677593
4096.0699097878505,4083.2564250978457,4178.172541912269,4239.743522892565,4406.968259400664,4165.255455337315,4245.0390338458965,4223.085268590411,4226.88623479769,4216.380648183341,4359.79980174259,4385.734272814956,3985.8959720048033,4054.769251850055
3840.0566705673573,4460.399018180323,4118.439682262667,4080.9441831394365,3982.8835021004693,4259.238155064829,4092.243515152203,4160.356955833254,4438.530880871416,4055.2056286250854,4361.508386776326,4350.657336371258,3905.5382482771242,4288.735472826
4361.786056345074,3989.814515144093,4017.2839447262295,4453.617881568738,4251.981758479183,4413.026474325358,4680.335580044774,4206.149848351571,4562.715262471371,4121.8390721558,3721.897129044156,4523.904988689438,4173.334041496693,4107.777871262119
3991.6524905115357,4053.341318981561,4239.760497861295,3956.8114621711243,4191.061612328089,4097.936953026675,4042.2525863496744,4285.962477510195,4160.920697252805,4254.6350831755535,4017.0119544127015,4343.464671328877,3865.365517535143,4147.324896212104
4534.408338836131,4390.105963170617,4178.856020109974,4309.482034419159,3974.542869827875,4318.5694134341,4431.985779398227,4344.661910519705,4017.184613819039,4288.008202373259,4507.3618761479875,4178.636897561081,4022.2061900005087,4356.384555102296
4173.32838132184,4121.831450029501,4102.131236257012,3994.5195687561827,4067.574684693536,4122.0335916649065,4311.61177696899,4185.393501236307,3780.5818599420677,3957.056077665654,4194.06212870609,4259.747128025823,3723.7493544434933,4178.28152381801
4070.4505317227226,4199.156880356297,4362.117048194165,4600.176405296698,4227.096630224524,4390.967120250767,4268.221100085225,4233.052057834204,4385.962009490077,4144.563193865272,4288.8578644263125,4145.913511483211,3946.7368813848993,4249.451959897138
4384.808218752972,4104.136639484059,3828.8712990726226,4391.8137736191175,4165.165607125341,4174.299583611395,4277.999294548278,4232.871448901456,4227.145132286042,4339.976145327917,4142.707798738124,4363.821153321065,4054.5559319833123,3991.49213455572
4194.737515762708,4106.369104017966,4197.369867690324,4142.058294918526,3915.00632670858,4420.111537511552,4032.8164225292735,4088.3562140854497,4091.6385245125493,3768.8748212047954,4161.710723959061,4236.138890060789,4109.986916130696,4069.6670958218615
4125.677738985318,4488.863200683928,3927.659154136859,4424.386327315813,4355.984996754226,4280.880071362374,4316.487891074138,4155.840426983561,4423.378525143947,4109.680648381746,4018.0902637208615,4040.072655961437,3920.608296520812,4056.5773790475278
4234.360229078423,4198.81245727313,4296.8500558072665,4146.544037219063,4125.921226521826,3899.1544723664338,4244.62877420698,4463.4860573092055,4538.007911214256,4234.006751128649,4188.743196809509,4166.361146108812,4272.788925547588,4108.536790802949
4249.1231424829,4315.152691624532,4203.058192809057,4688.071177462598,4048.0711784862933,3736.8501572695463,4463.575547709959,3830.8799311182943,3662.5061795253673,4090.3386042102943,4243.7650479050835,4142.894566440588,4063.4981558595155,4224.52236521102
4070.1649198300793,4731.653554669073,4423.399986639438,3968.17133966022,4230.908203063593,3936.3707645534737,4561.938115506625,4325.165924983805,4188.328352190804,4095.170768494199,4020.492006123217,4270.163154016433,4128.170296242992,4404.089253852715
4353.936479719796,3982.8743926530237,4335.635254374714,4181.154503666589,4041.2818322336484,4193.872497857632,4136.90290622628,4289.012159111961,4253.3846197524745,4149.5490284105,4320.81039286878,4212.501896878916,4573.451869685735,4376.649944043341
4329.58712741804,3776.745391001913,4209.623784462562,4053.7727893914393,4226.684250176461,4582.405830436081,4071.465888789386,4515.334704426521,4097.184560129808,4074.9457731748776,4295.739310968729,4215.666480974159,4007.396458914385,4134.252739893028
4234.756785861541,4125.75810748694,4425.683510750791,4416.662728286561,4162.686081444393,4301.456958299836,3928.7308528078192,3942.269227590279,3981.269668223059,3994.317203093212,4326.802174475802,4162.477234276197,4153.750504675836,3740.201804823136
4136.8292583728335,3867.602679564232,4350.9635466521295,4567.706205584543,4156.831827162093,4022.80450881834,3929.706264148271,3924.756040457535,4573.838509461164,4475.912566975426,4189.6468103704465,4018.194100757869,4307.488656953582,4274.271665571622
4321.25013708379,3781.014817514459,4163.188670894149,4195.719388939964,4641.309171219996,4381.357086306873,4240.4110628542085,4047.22549724285,4368.105854527425,4447.12955596658,4066.229280958458,4047.6351953743206,4101.939418874709,4092.3443095626244
3936.3137350659435,4330.302907689444,3842.2452214450363,3922.32458973707,4471.508463725706,3928.030949363761,3930.065463470065,3981.9517440976024,4131.577114203107,4390.271345840715,4494.625945566851,3922.3461906180387,4052.370086786956,4016.4308160857
4370.529449365667,4031.730543475056,3794.5218533173,3896.023892524225,4361.009142950939,4399.017978686543,4231.128810444878,4152.9306441016515,3945.1728223542323,4097.691632730287,4305.233804532567,4046.831657455721,4245.889008766718,3908.185795342132
4373.3207850682775,4017.0931867100167,4579.005563687511,3774.6067303349128,4063.564763970467,3776.354505360973,4360.83134308484,4211.795477789672,4394.440905313406,4258.193294187335,4001.2615292000473,4042.6392709778365,4253.78295202817,3782.7709735304097
4386.662239680429,4337.902626424523,4259.981715380684,4076.074768330699,3996.345001851684,3925.1768381362576,4215.859613485294,4396.096563399296,4397.0464445162925,3911.6571681410064,3930.25404665828,4328.1744923300175,4145.990026261663,4423.872289346393
4131.867489264294,4067.3852132816405,4253.2698233104675,3816.206202207457,4447.186718442419,4201.845553666317,4420.526587095166,4154.7266936380665,4252.316684497254,4342.079726261583,4322.237745885443,4352.850694000065,4021.994503612502,4268.109085221434
4360.933618264383,3895.2063180693267,4200.191769088234,4326.858745561025,4257.664344216432,4305.52664710021,4296.694338644969,4054.0292755263476,4147.580455096618,4001.033101805752,4064.758540964326,4003.152006289744,3906.8729641695427,4271.71571084113
4273.512580592314,4437.388240440129,3874.2616258672256,4084.1650414615915,3899.5060205737523,4035.8712139308113,4192.542621843805,4203.1498426326025,4046.1453142175105,4178.213465288881,4326.9642563712305,4204.472348913845,4373.745481431129,4226.696405140734
3898.32616001167,4047.597793332876,4255.712187790882,3812.9394812749565,4215.785592950604,3977.85069978811,3961.0919545027864,4427.635664687222,3966.708616388257,4045.670153664674,4129.049578914563,4167.17381170739,4601.914778055161,3507.9438944772946
4006.0293891110273,4185.161831349752,4261.332643045117,3896.2832782816076,4298.4551901356135,4422.408281932188,3917.313769684154,4346.4317145032765,3859.5132813642545,3755.6598063107845,4419.2699981511805,4301.933488650858,3949.7582096560573,4355.265092303075
4174.036177918058,3919.5242924296263,4326.526852304573,4207.74030939494,4045.316880801236,4155.620463519961,4032.4764135922974,4133.973696596633,4322.263660333004,4305.652415160976,3467.7334847534376,3957.889555407598,4535.032652804205,4313.3559249107475
3973.5794200924142,4568.324460530801,4482.652530395632,4051.5322929123886,4137.761441578405,4300.04262597434,3801.200363837925,4225.591475438911,4175.57880796954,4129.233238674118,3740.806572469434,4016.7967483294256,3841.952170099312,4496.312014602403
4219.30024756824,4211.33741220519,4239.370938019597,3790.9958331714993,4312.571870310825,4259.935727079464,3978.984510512934,4363.508482780128,4200.721693224617,4097.510765889577,4385.594771047241,4279.360583268102,3944.3050700609656,4643.976314161492
4291.004833921771,4303.836275219008,4226.218864302948,4053.863005510973,3633.3697271415977,3819.577715379531,4392.046006836594,4205.889403570083,4048.683823743607,4002.096210428965,4134.276163916202,4166.908928381353,3968.3775706806045,4025.4616280022474
3992.7036398012287,4107.015244058791,4357.3470413935465,4404.138289266313,3993.3859123767415,4344.524724889812,3900.9483566546655,3744.556978824613,3868.2554777898654,4018.107959175306,4087.417936005123,4195.500408787087,4226.47413551398,4173.315596935769
3746.7735544084453,4052.071052401964,3911.469383962911,4480.659412164359,4180.1268446171125,4009.2823347580857,4237.492162977333,4075.4325421326666,4141.373544550966,4279.6328417192935,4070.940497100847,4084.7381223972907,4049.8436936860867,4104.985763407612
4103.57176456158,4154.849933687047,3911.9931824885916,3944.59835481975,4042.6983356451215,4152.110382993392,3891.154498340153,4185.614650443943,4196.409371975436,4327.969803360471,4230.5883152329125,4015.2623715212026,4495.557697053045,4442.288146100865
4063.7293463771084,3823.301369848234,4023.670975585469,4202.028703253065,4384.271164759052,4165.5241672534285,3983.2008815889326,3983.9720489781994,4022.692019207005,4165.653880846813,4329.970711511597,4415.823650115811,4171.129891118856,4351.4721319733035
3939.407720370923,3555.5747062228124,3790.220109512469,4149.395281264213,4381.983101679252,4432.113331048541,4216.768480354012,4167.63693294501,4122.979415053802,4246.980905548474,4200.889673265445,4162.649555758291,4171.842038767163,4276.823222833887
4272.234078996069,4087.6942448980753,4112.09501843827,4032.0926205333135,3996.903435804816,4224.793813298092,4236.9702577719645,3936.2182869400303,4110.189251025613,4314.922899261144,4628.729626128074,4259.465694871402,4066.3382330178893,4246.940523318492
4624.589320932597,4173.927010769442,3845.9012639953726,3884.244977753049,3964.7347484965567,3826.161607370133,4070.799358265816,4261.809122509761,3948.0538215562046,4257.206922756148,4196.279118599337,4314.769200153046,4132.601575578332,4153.200873418622
4281.3352413069115,3693.219414257141,4304.089450816119,4242.91408279754,4249.925456285847,4491.433277175933,4192.795003886913,4379.72024028258,3900.1607553096596,3901.1295508478183,4372.5758130349495,4282.710403181052,4336.741876573013,4301.404893507027
4343.016540328274,4179.536553287519,4013.848592482411,4202.274018212538,4659.314890213576,4657.235428017135,3985.945670787292,4054.5670162328024,4112.656884888807,3963.1105260640834,3915.1646519092114,4025.8871086573354,4137.659849348096,4300.271003335887
3965.8503199434895,4622.005465598873,4435.513455302847,4114.142194439379,4045.755778277303,4304.110686854061,4355.985882923878,4383.462158488758,4334.6580861149605,4260.921741486753,4381.950816329014,3950.5162878732303,3969.569769486126,4192.482085623162
4069.3821718888667,4419.93246595108,4256.076925682975,4068.750326903009,4380.898869402614,4096.790972886621,4343.455951355757,4140.822936806703,4144.203879816724,4150.769671561194,4186.496714540915,4061.2944816501285,4008.4874371992464,3957.4459716693673
4226.437245724853,4259.795448479928,4236.5031306256915,4067.3776653869027,4363.627915107414,4068.8859211802337,4145.151646842186,4103.770127314697,4114.008562872004,4254.202453909772,4130.533330347312,4063.534975922283,4099.11910749594,4203.75314082346
4202.731791904074,4318.090766689508,4059.28434017425,4130.6646574521765,4210.006246950033,4158.737602326173,4287.579429203175,4359.910808085861,3972.9768772287684,4172.787503994211,4542.313880426283,4113.21356140629,3936.6150367793084,4043.2781973023557
4345.241998800966,4128.53477501662,3848.0564748564616,3939.455455622446,4449.889885484902,4453.3447250010495,4272.853668783411,4181.240604579007,4159.100826694856,4194.48546111337,3915.4777258656677,4184.922366093589,4620.5046956263,4067.742741368952
4092.567637224136,4394.707382046974,4120.903987216883,4244.178732667175,3726.043431090071,4412.235377946668,4050.809629096363,4037.554008176134,4204.381318973904,4234.217640332053,4100.365693251158,4186.690156438452,4032.9964404825155,3978.035767101359
4055.0909502171758,4241.971560232541,4279.350526867377,4019.7568452234336,4172.354501655303,4410.911367603042,4283.043751974029,4117.007416655234,4164.572982436182,4293.418703175758,4325.886078331923,4169.5262396037115,3872.6760649691128,4341.344238325411
3991.0207349472435,3970.850131125235,4177.934568424346,4027.710789802192,4207.849858798903,4216.730641206412,4245.465155177256,4061.4167997652003,3935.093319405424,3791.1422298744633,4346.137300032483,4088.783608650301,4006.3465964288707,4110.257580540785
4345.043958234447,4138.009132023335,4334.500156232596,4058.2315634428846,4205.111886254008,4003.3864619062497,4128.161520196736,3600.4408865419377,4291.1644889036115,4285.146715825921,4142.143690237991,4200.324408442647,4220.786482908297,4716.341813008319
4133.726491728403,4139.892605272296,4482.252584965616,4556.46343779461,4153.891113842966,4148.374453210592,4324.405782225932,4090.7193933015924,3827.559167120153,4304.440773659355,4422.322993162656,4364.472525493181,4283.486252735603,4093.176598897645
4454.888227045939,4507.173646667641,4374.63608437855,4194.714845778437,4063.819954935628,4574.980824359208,4171.393360297058,3801.5340590770093,4087.2443804615677,4425.4896258611425,4102.762793302952,4157.8458845924315,4350.710271710311,4328.938713922403
4066.4629348864646,3956.6939052278008,4225.590133326506,3975.925128414319,4421.781771468657,3886.421281604224,4466.209193140349,3979.6603878682067,3934.1807163172944,4240.136113918965,3956.2872830853435,4093.074497199421,4180.860853218344,4503.427651120552
4106.840158245575,4082.8356585326587,4283.373709737686,4043.151172282806,4260.4541041821885,3840.65071069151,4254.784005677895,4153.329551745044,3839.487774316363,3903.0488362187607,3880.594283581506,4177.4477918611665,4093.2344695521583,4042.519213815247
4562.052942401949,4296.063742108647,3922.4620482179644,4301.246052090267,4468.031581575962,3841.9425057009375,4083.239666759934,4425.792428889594,4195.369558453856,4418.551997407027,4290.879164490784,4237.377727768284,4199.840110080998,4062.519839823924
4135.730089760623,3865.830659384726,3994.536992786648,4411.122356633994,4421.891310941474,3938.4987447712774,4284.81612263516,4050.9550734943887,3877.6551055712416,4343.2014795262385,4168.381285233413,4123.20254257878,4373.585970000194,4180.173565452785
3997.24917604441,4461.035645071597,4070.7842104205874,4266.844730716654,4399.574940659016,3788.7037971566483,3906.7342810315613,4142.370913829826,4088.214940066291,4147.736172308545,4456.623090858286,4066.971402333401,4275.4932433969725,4027.631432767984
4156.095884554766,4508.863954084204,4121.018614884591,4224.503493240704,3853.720141849476,4304.615809119796,4085.786320547401,3883.2834207205265,4029.425357547052,4281.697294139097,4618.703518537089,4202.978100610307,4170.329403270499,4289.544837431654
4316.84649395037,4444.1266182013405,4250.214352677405,4580.06206775062,4147.675416923983,4166.425503534018,4110.211065888317,4054.472824014032,4054.373110732052,4279.583678808641,4428.065689582189,4416.691082114609,4234.149145927775,3875.815576461715
3762.0820409165954,3649.9691613100363,4115.904555589134,4296.1540651766245,3856.653266101879,3999.321804458298,4125.090814683218,4033.693090611934,4343.110442888162,4087.144133388895,4446.192962175006,4156.371609366424,4122.013632312645,4691.174902875871
4303.911985854109,4418.667276068406,4215.887044902574,3889.524690119308,4280.231748084354,4237.548321876801,4241.174669640756,4130.208693605489,4229.505590723815,4313.45105383435,4790.954331169757,4190.606286650981,4260.912956981388,4260.2029474451
4153.204130573686,4455.963902196744,3930.106297480764,4134.998361862865,4358.038462291483,4242.564852944329,4001.051397803651,4254.310454312517,3778.4309851358084,4050.300634699919,4352.096318664554,4056.087154731352,4492.97379424044,3926.688705004278
4058.673758721134,4232.965958735467,3929.088963841396,4353.857752860737,4436.002013885906,3881.4123356216587,4524.2582395429145,4087.859996755665,4076.5524060045695,4209.741596490166,4176.140588815754,4211.442287585497,4101.90585817744,4238.604483805149
4416.867193867827,4394.831768035525,4256.568380534003,4103.158778050538,3725.5529351255573,4120.585531855463,3673.7843868323953,4265.270622255691,4373.799989515361,4225.996651118143,4026.523409060025,4257.974905463792,4032.9325355075566,3997.9996734040146
3870.7817503583447,4102.716102930821,4135.312261562482,4252.831094585245,4374.393813932756,4330.233959889223,3581.817804814864,4391.237553446439,4058.9621174750955,3876.021446468247,4361.981914664812,4179.175619146164,4051.0901446212824,4199.226459819671
4420.920825326745,4428.408893616182,4123.84764676697,4342.623071596924,4219.878842094328,4108.484870855843,4060.416037094399,3873.4519279264728,4339.169214691999,4222.839914620123,3920.144154847019,4098.283829009634,3928.899409001883,4212.423547243861
4223.290537178649,4033.8613379101184,4038.2733577033714,4241.66921364689,4391.420292171382,4100.341123345398,3660.411105444948,4388.592046435651,4218.209879467118,3982.4772568899084,3966.3227340122817,4325.7467234868545,3977.8202983689735,3949.8476407693074
4156.666204861227,3933.7662410588637,4236.065263442598,4272.126552880332,4078.4274435984967,4521.96952174559,4078.366459718204,3947.879937153684,4182.826411096699,4090.811897144605,3941.4442857362515,4202.2662454661995,4267.468979482265,4075.031269744459
4157.916608884839,4296.911737260155,4196.952179027235,4362.261689198374,4700.108925164037,4315.338277574335,4101.080624721418,4111.770894962674,4012.492690596643,3792.892949132523,4525.992116789213,4179.404392614251,4313.931853086609,4104.741202213848
4138.286216612886,4506.019457534193,3946.1967334278356,4423.807312545323,4300.305815091545,4194.200901997661,4241.728712849556,3896.276931323899,4382.364870951239,4204.985324407447,4075.4544697840915,4241.554941775214,4153.647160081526,3909.156609305957
4110.656815116287,4287.640017261897,3894.1659801577293,4209.5407228980885,4338.819317455563,3786.507213125357,4306.803365300288,4347.042487638656,4401.636825579351,4233.386893393203,3702.8473636440563,4195.042069600787,4166.835732702112,3960.7674606075943
3829.7362485990416,4479.50755296784,4218.729582342865,4154.110323034268,4342.646487419237,4305.8142650521495,4134.791397895768,4151.179156541184,4421.469208810309,4173.361909408465,4081.2371962543803,4167.1936639760625,4525.291303034214,4051.0693290680815
4160.827589738361,4069.6866965762047,4018.3082087602106,4389.205677364764,4284.225976682918,4298.357533267635,4072.343003792658,3923.599924143091,4046.809949776478,4298.858695062214,4092.8594102351985,4291.688894138708,4287.811419620881,4177.5947516414335
4168.967501849498,4280.224424503029,4391.310877743749,4059.4713703927746,4231.380357313492,4200.898694201794,3975.9400342510185,4100.229573789336,4180.986898206147,4154.380272410985,4095.775986749303,4280.380552683476,3964.4443479107,4255.547459572047
4390.190648724948,4177.099944443084,4116.685678001346,4429.158216973149,3943.2045340277655,4337.583398569847,4333.402955547441,4112.267435299253,4076.7066076517244,3752.6296496285454,4006.2919869459542,4250.9770627786675,3755.872368352767,4364.057680085778
4093.855091962913,4638.915189487769,4327.654628736238,4704.296945437054,4095.9059009544044,4000.7569269833693,3948.7259454603645,3786.5448565371835,4060.1881985800633,4295.454771465837,4429.056364330684,4023.8056635144803,3875.2829908646077,4310.894935677722
3977.7997901065123,4131.432375744056,3988.6038598617897,4186.423442956039,4264.15686688396,4054.5851894581124,4179.11761052325,4099.061624663862,3931.3989267645507,4232.833419597688,4043.8998700201983,4185.917983449642,4374.739736959223,4087.1296873143333
